ID,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
746142-16,4,0.11044776,0.025373134,0,0,0.005970149,0.032835821,0.005970149,0,0.013432836,0.004477612,0,0,0,0.011940299,0.011940299,0.01641791,0.01641791,0,0,0.2880597
746143-1,4,0.1910828,0,0,0.12951168,0.012738854,0,0.072186837,0,0,0,0,0,0,0.014861996,0,0.080679406,0.027600849,0,0.004246285,0.033970276
746143-2,4,0.086601307,0,0.011437908,0.1372549,0.019607843,0,0.10620915,0,0,0.019607843,0,0.034313725,0,0.001633987,0.02124183,0.004901961,0,0.027777778,0,0.008169935
746143-3,4,0.095412844,0,0,0.10825688,0.04587156,0,0.086238532,0,0,0.011009174,0,0.012844037,0.051376147,0.003669725,0,0.051376147,0.009174312,0.016513761,0,0.031192661
746143-4,4,0.1083815,0,0,0.021676301,0,0.001445087,0.069364162,0.024566474,0.018786127,0,0.026011561,0.065028902,0.031791908,0,0.00433526,0.023121387,0,0.076589595,0.010115607,0.010115607
746143-5,4,0.092105263,0,0,0.11348684,0.092105263,0,0.080592105,0.029605263,0,0,0,0.036184211,0.004934211,0,0,0.018092105,0,0.009868421,0,0
746143-6,4,0.091489362,0,0.012765957,0.1212766,0.034042553,0,0.023404255,0.010638298,0,0,0,0.027659574,0.044680851,0,0.00212766,0.025531915,0,0.057446809,0.014893617,0
746143-7,4,0.082658023,0,0.009724473,0.14100486,0.077795786,0.001620746,0.02917342,0.011345219,0,0.001620746,0,0.02917342,0.025931929,0,0.025931929,0.022690438,0,0.012965964,0.008103728,0
746143-8,4,0.052747253,0.030769231,0,0.14505495,0.065934066,0,0.008791209,0.002197802,0,0,0,0.054945055,0.028571429,0,0,0,0,0.010989011,0,0
746143-9,4,0.12373225,0,0.002028398,0.16227181,0.058823529,0,0.068965517,0,0,0.002028398,0,0.018255578,0.002028398,0.014198783,0.006085193,0,0,0,0,0
746143-10,4,0.11538462,0,0,0.057692308,0,0,0.076923077,0,0,0.046153846,0,0,0,0.028846154,0.040384615,0,0,0,0,0
746143-11,4,0.072691552,0,0,0.19449902,0.00589391,0,0.076620825,0,0,0.00589391,0,0.023575639,0.001964637,0.033398821,0,0.003929273,0,0.019646365,0,0
746143-12,4,0.12587413,0,0,0.15734266,0.003496504,0,0.094405594,0,0,0,0,0,0.006993007,0.022727273,0,0,0.01048951,0.008741259,0,0.02972028
746143-13,4,0.094076655,0,0,0.13066202,0.024390244,0,0.055749129,0.059233449,0,0.008710801,0,0.019163763,0.005226481,0.00174216,0,0.013937282,0,0.017421603,0,0.020905923
746143-14,4,0.093877551,0,0.004081633,0.073469388,0.010204082,0,0.095918367,0,0.018367347,0,0,0.024489796,0.006122449,0.030612245,0.02244898,0.055102041,0,0.004081633,0,0
746144-1,4,0.094754653,0.018612521,0.005076142,0,0,0.037225042,0,0,0.010152284,0,0,0,0.010152284,0,0,0.00676819,0.2927242,0,0,0.074450085
746144-2,4,0.070175439,0.010025063,0.027568922,0,0,0.050125313,0,0,0,0.025062657,0,0,0.007518797,0,0,0,0.39097744,0,0.005012531,0.007518797
746144-3,4,0.076923077,0.005244755,0.013986014,0,0,0.073426573,0,0,0,0,0,0.008741259,0.003496504,0.008741259,0,0,0.25,0,0.026223776,0.08041958
746144-4,4,0.081553398,0,0.017475728,0,0,0.00776699,0,0,0,0,0,0.003883495,0,0,0,0,0.33786408,0,0.029126214,0.040776699
746144-5,4,0.071005917,0,0.001972387,0.009861933,0,0.025641026,0,0,0.009861933,0.019723866,0,0,0.007889546,0,0,0.001972387,0.33530572,0.007889546,0,0.041420118
746144-6,4,0.064833006,0,0.003929273,0,0,0.037328094,0.001964637,0,0,0,0.001964637,0,0,0,0,0,0.34184676,0.013752456,0.027504912,0.072691552
746144-7,4,0.098086124,0.009569378,0,0,0,0.011961722,0,0,0,0,0,0,0.004784689,0.004784689,0,0,0.31818182,0,0.002392345,0.043062201
746144-8,4,0.048387097,0,0.006048387,0.002016129,0,0.010080645,0.016129032,0,0.008064516,0,0,0.008064516,0,0,0,0,0.35887097,0,0.006048387,0.060483871
746144-9,4,0.083018868,0.001886793,0.028301887,0,0.005660377,0.003773585,0.003773585,0,0.009433962,0.009433962,0,0,0,0.001886793,0,0,0.3509434,0.001886793,0.005660377,0.062264151
746144-10,4,0.041916168,0.021956088,0.021956088,0.005988024,0.01996008,0,0.001996008,0,0,0,0,0,0,0,0,0,0.36327345,0.005988024,0,0.033932136
746144-11,4,0.024615385,0.013846154,0,0,0,0.021538462,0,0.004615385,0.010769231,0,0,0,0.003076923,0,0,0,0.40923077,0,0,0.061538462
746144-12,4,0.025423729,0.013559322,0.025423729,0,0.001694915,0.028813559,0.001694915,0,0,0.010169492,0,0.006779661,0.03220339,0,0,0,0.35932203,0.005084746,0,0.069491525
746144-13,4,0.080152672,0.005725191,0,0,0,0.013358779,0,0,0.022900763,0,0.02480916,0,0.009541985,0.007633588,0,0,0.34160305,0.001908397,0,0.020992366
746144-14,4,0.067588326,0.004608295,0.021505376,0,0.004608295,0.016897081,0,0.001536098,0.038402458,0,0.004608295,0.001536098,0,0,0,0,0.33179724,0,0.006144393,0.033794163
746144-15,4,0.11327434,0,0.007079646,0.003539823,0,0.031858407,0,0.003539823,0,0.017699115,0.001769912,0,0,0,0,0,0.29380531,0,0.031858407,0.054867257
746144-16,4,0.082742317,0,0.023640662,0,0,0.026004728,0,0,0,0,0.021276596,0.002364066,0,0.014184397,0,0,0.27659574,0,0.011820331,0.059101655
757660-1,5,0.15483871,0,0.017741935,0,0,0,0.027419355,0,0,0.003225807,0.024193548,0,0.001612903,0,0,0.2016129,0,0,0,0
757660-2,5,0.14827018,0,0.006589786,0,0,0,0,0,0.004942339,0.001647447,0.004942339,0.004942339,0.006589786,0.021416804,0,0.19110379,0.024711697,0,0,0.029654036
757660-3,5,0.15048544,0.002427185,0,0,0.014563107,0,0.004854369,0.002427185,0.014563107,0,0,0.014563107,0,0.007281553,0,0.16019417,0,0,0,0
757660-4,5,0.11878453,0.004143646,0,0.017955801,0.009668508,0,0.046961326,0.016574586,0,0,0,0.01519337,0,0,0.027624309,0.12845304,0,0,0,0
757660-5,5,0.16326531,0.001855288,0,0.001855288,0.003710575,0,0.011131725,0.037105751,0,0,0.001855288,0,0,0,0.06864564,0.10760668,0,0.011131725,0.009276438,0
757660-6,5,0.10136452,0,0,0.013645224,0,0,0.007797271,0.027290448,0,0,0.003898636,0.013645224,0,0,0.095516569,0.050682261,0,0.01754386,0,0.003898636
757660-7,5,0.15646259,0,0.002267574,0,0,0.027210884,0.015873016,0.056689342,0.049886621,0,0,0,0,0,0.068027211,0.034013605,0,0.027210884,0,0.002267574
757660-8,5,0.12382445,0.001567398,0.014106583,0.009404389,0.001567398,0,0,0,0.018808777,0.001567398,0.014106583,0.004702194,0,0,0,0.14420063,0.048589342,0,0,0.05015674
757661-1,5,0.078629032,0.026209677,0,0,0.25806452,0.006048387,0,0,0.008064516,0,0.006048387,0.032258065,0.032258065,0,0.004032258,0,0.008064516,0.006048387,0,0.028225806
757661-2,5,0.091575092,0.027472527,0.001831502,0,0.23626374,0,0,0,0,0.02014652,0,0.007326007,0,0,0.014652015,0.018315018,0,0,0.045787546,0.045787546
757661-3,5,0.076779026,0.014981273,0,0.007490637,0.22097378,0.003745318,0.001872659,0,0.014981273,0,0.005617978,0.020599251,0.024344569,0,0.005617978,0,0.005617978,0.001872659,0,0.04494382
757661-4,5,0.067542214,0.016885553,0.018761726,0,0.2195122,0.005628518,0,0.026266417,0,0,0,0.063789869,0,0,0.00750469,0.00750469,0,0.00750469,0.016885553,0.039399625
757661-5,5,0.096033403,0.035490605,0,0.008350731,0.2651357,0,0,0,0,0,0,0.014613779,0.018789144,0,0,0.002087683,0.020876827,0.014613779,0,0
757661-6,5,0.096121417,0.072512648,0.010118044,0,0.20573356,0.008431703,0,0,0.02529511,0,0,0.003372681,0,0,0.008431703,0,0.010118044,0,0.008431703,0.055649241
757661-7,5,0.11111111,0.026819923,0.003831418,0,0.32758621,0,0.003831418,0,0,0,0.003831418,0.019157088,0,0,0,0,0,0.001915709,0.013409962,0
757661-8,5,0.087398374,0,0.016260163,0,0.2703252,0,0.010162602,0.010162602,0,0,0,0.020325203,0,0,0.014227642,0,0,0.040650407,0.008130081,0.014227642
757661-9,5,0.13356766,0.017574692,0.010544815,0,0.30228471,0,0,0,0,0.015817223,0.005272408,0,0.001757469,0.010544815,0,0,0,0,0,0.021089631
757661-10,5,0.051327434,0.026548673,0.021238938,0,0.21946903,0,0.010619469,0.03539823,0.008849558,0.008849558,0.010619469,0,0,0,0.014159292,0,0,0.069026549,0,0
757661-11,5,0.11590909,0.036363636,0,0.015909091,0.28863636,0.006818182,0,0,0,0,0.004545455,0,0,0,0.004545455,0,0.002272727,0,0,0.031818182
757661-12,5,0.092760181,0.018099548,0,0,0.33936652,0,0,0,0,0,0,0.018099548,0.004524887,0,0.009049774,0,0,0,0,0.036199095
757662-1,5,0.10805085,0,0,0,0.023305085,0.004237288,0,0,0.006355932,0.014830508,0.016949153,0.019067797,0,0.031779661,0.16737288,0.10805085,0.008474576,0,0,0
