ID,Date stamp,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
711914-6,2,7/1/18,0.086134454,0,0.00210084,0,0,0,0.004201681,0,0,0,0,0.058823529,0.010504202,0,0,0.00210084,0.004201681,0,0,0,0,0,0,0,0.12394958,0.006302521,0,0,0,0,0.010504202,0,0,0,0,0,0.004201681,0,0,0,0,0,0,0,0.016806723,0,0,0.004201681,0.014705882,0
711914-7,2,7/1/18,0.12851406,0,0,0.004016064,0,0,0,0,0,0,0.002008032,0.054216867,0.012048193,0,0,0,0,0,0,0,0,0,0.002008032,0,0.084337349,0,0,0,0.050200803,0,0.008032129,0,0.002008032,0.002008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711914-8,2,7/1/18,0.15769231,0,0,0,0,0.005769231,0.028846154,0,0,0,0,0.051923077,0.007692308,0.009615385,0,0,0,0,0,0,0,0.011538462,0,0,0.10769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009615385,0,0,0,0,0,0.001923077,0,0,0
711914-9,2,7/1/18,0.26833073,0,0,0,0,0,0,0,0,0,0,0.031201248,0,0,0.001560062,0,0,0,0.003120125,0,0.009360374,0,0,0,0.012480499,0,0,0,0.003120125,0,0,0.001560062,0,0,0,0.001560062,0.007800312,0,0.071762871,0.009360374,0,0,0,0.001560062,0,0,0,0.009360374,0.001560062,0
711914-10,2,7/1/18,0.21866667,0.002666667,0,0,0,0,0,0,0,0,0.008,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.005333333,0,0.005333333,0,0,0,0.032,0,0,0.016,0,0.005333333,0,0.042666667,0,0.026666667,0,0.002666667,0.002666667,0,0,0,0,0,0
711914-11,2,7/1/18,0.29812207,0,0,0,0,0,0.014084507,0.004694836,0,0,0,0.009389671,0.004694836,0,0.014084507,0,0,0,0,0,0,0,0,0.011737089,0.023474178,0,0,0,0,0,0,0,0,0.009389671,0,0,0,0.004694836,0.063380282,0,0,0,0,0.007042254,0,0,0,0,0,0
711914-12,2,7/1/18,0.14115646,0,0,0.00170068,0,0,0,0,0,0.00170068,0.00170068,0.030612245,0,0.00170068,0,0.006802721,0,0.005102041,0,0,0,0.00170068,0.013605442,0,0.098639456,0,0,0,0.017006803,0.010204082,0,0.00170068,0,0.006802721,0,0.003401361,0,0,0.006802721,0,0.015306122,0.027210884,0,0,0,0,0,0.008503401,0,0
711914-13,2,7/1/18,0.20503597,0,0,0,0,0.003597122,0.003597122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079136691,0,0,0,0.003597122,0,0,0,0,0,0,0,0,0.025179856,0,0,0,0,0.068345324,0,0.032374101,0.010791367,0,0,0,0,0.010791367,0.003597122,0,0
711914-14,2,7/1/18,0.20450281,0.016885553,0,0,0,0,0.015009381,0,0,0,0.003752345,0.009380863,0,0,0.001876173,0,0,0.013133208,0,0,0,0,0,0.005628518,0.015009381,0,0,0,0,0,0,0,0,0.011257036,0.020637899,0,0.009380863,0,0.075046904,0,0.022514071,0,0,0,0,0,0,0,0,0
711914-15,2,7/1/18,0.22058824,0,0,0,0.016544118,0,0,0,0,0,0.001838235,0.012867647,0.007352941,0.009191177,0,0,0.001838235,0,0,0.001838235,0.023897059,0,0,0,0.056985294,0,0,0,0.003676471,0.003676471,0.001838235,0,0,0,0.007352941,0.003676471,0.014705882,0,0.027573529,0,0,0,0,0,0,0,0,0,0,0
711915-1,2,7/1/18,0.00802139,0.002673797,0.005347594,0.002673797,0,0,0,0,0,0,0,0,0.002673797,0,0,0.002673797,0,0.021390374,0.072192513,0.018716578,0,0.053475936,0,0,0,0.002673797,0.016042781,0,0,0.002673797,0.002673797,0,0,0,0,0,0.013368984,0,0.045454545,0,0,0.002673797,0.00802139,0.002673797,0.042780749,0,0.17112299,0.00802139,0,0
711915-2,2,7/1/18,0.005988024,0,0,0.003992016,0,0,0,0,0,0.01996008,0,0,0.001996008,0,0,0.003992016,0.003992016,0.007984032,0.00998004,0.005988024,0,0.00998004,0,0,0.02994012,0,0.00998004,0.003992016,0,0,0.00998004,0,0.001996008,0,0,0,0.02994012,0,0.11776447,0,0,0.007984032,0,0,0,0,0.18163673,0,0,0
711915-3,2,7/1/18,0,0,0,0.001818182,0,0,0,0,0,0,0,0.10727273,0,0,0,0,0,0,0.018181818,0,0,0.034545455,0,0.001818182,0,0,0,0,0.012727273,0,0.005454546,0,0,0.032727273,0,0,0,0,0.029090909,0,0,0.001818182,0,0,0,0,0.19818182,0.003636364,0,0.010909091
711915-4,2,7/1/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073710074,0.00982801,0,0,0,0.083538084,0,0,0.007371007,0.002457003,0,0,0.007371007,0.002457003,0,0,0.002457003,0.002457003,0,0,0.11056511,0,0,0.01965602,0,0.007371007,0,0,0.18918919,0.002457003,0.002457003,0
711915-5,2,7/1/18,0.003246753,0,0,0,0,0,0.012987013,0,0,0,0.011363636,0,0,0,0,0.001623377,0,0,0.022727273,0.001623377,0,0.017857143,0.001623377,0.011363636,0,0,0,0,0,0,0,0,0,0.006493507,0,0,0,0.016233766,0.066558442,0,0.027597403,0.016233766,0,0,0.035714286,0,0.23051948,0.008116883,0,0
711915-7,2,7/1/18,0,0,0,0,0.005181347,0,0,0,0,0.010362694,0,0.006908463,0,0.001727116,0,0,0,0,0.022452504,0,0,0.02417962,0,0,0.005181347,0,0,0,0.001727116,0.001727116,0.015544041,0,0.001727116,0.001727116,0,0,0,0,0.1208981,0.013816926,0,0.008635579,0.005181347,0,0.017271157,0.020725389,0.19689119,0,0,0
711915-8,2,7/1/18,0.011494253,0,0,0.004597701,0.006896552,0,0,0,0,0,0.013793103,0.009195402,0.018390805,0,0,0,0,0,0.013793103,0,0,0.034482759,0,0,0,0.002298851,0,0,0,0.002298851,0,0,0,0,0,0,0,0,0.062068966,0.013793103,0,0.045977011,0,0,0.025287356,0,0.1908046,0,0,0
711915-9,2,7/1/18,0.003795066,0,0,0,0,0,0,0,0.001897533,0,0.017077799,0.051233397,0,0,0,0,0,0,0.074003795,0,0.0056926,0.024667932,0.003795066,0,0,0,0,0,0.003795066,0.001897533,0,0,0,0,0.007590133,0,0,0,0.074003795,0,0.0056926,0,0,0,0,0,0.19734345,0,0,0.015180266
711915-10,2,7/1/18,0,0.015217391,0,0.002173913,0.013043478,0,0,0,0,0,0.019565217,0,0.015217391,0,0,0,0,0,0.13043478,0,0.013043478,0.010869565,0,0,0,0,0.006521739,0,0.002173913,0,0,0.002173913,0,0,0,0.013043478,0,0,0.076086957,0,0,0.052173913,0.008695652,0.041304348,0,0,0.076086957,0,0,0
711915-11,2,7/1/18,0,0,0,0.005586592,0,0,0,0,0,0,0.083798883,0,0,0,0,0.005586592,0.005586592,0,0.044692737,0,0,0,0.039106145,0,0,0,0,0,0,0.011173184,0,0,0,0.10055866,0,0.027932961,0,0,0.083798883,0.011173184,0,0,0.005586592,0,0,0,0.089385475,0.005586592,0,0
711915-1,2,7/1/18,0,0,0,0,0,0.004,0.008,0,0,0,0,0.005333333,0,0,0,0,0.004,0.006666667,0,0,0.062666667,0.018666667,0.004,0.012,0,0,0.013333333,0.001333333,0,0,0,0,0,0.058666667,0.34666667,0,0,0.002666667,0.005333333,0.006666667,0.001333333,0.013333333,0,0,0,0.001333333,0,0,0,0
711915-2,2,7/1/18,0,0,0,0.001680672,0.001680672,0,0,0,0,0,0,0,0,0,0,0,0,0.025210084,0.011764706,0,0.021848739,0.038655462,0,0,0.001680672,0,0,0.001680672,0,0,0,0,0,0.10756303,0.22857143,0,0,0,0.033613445,0,0,0.010084034,0,0.006722689,0,0,0,0,0.001680672,0
711915-3,2,7/1/18,0,0.006677796,0,0,0,0,0,0,0,0,0,0.008347245,0,0,0,0,0,0.040066778,0,0,0.076794658,0.038397329,0.030050083,0,0,0.001669449,0,0,0,0.003338898,0,0.001669449,0.008347245,0.068447412,0.23539232,0.003338898,0.003338898,0,0.03672788,0,0,0,0,0,0,0,0,0,0.001669449,0
711915-4,2,7/1/18,0,0,0,0,0,0,0,0,0,0,0,0.012635379,0.003610108,0,0,0,0,0,0,0,0.025270758,0.014440433,0.001805054,0,0,0,0.018050542,0,0,0,0,0,0,0.072202166,0.36281588,0,0,0,0.007220217,0,0,0,0,0.014440433,0.001805054,0,0,0,0,0
711915-5,2,7/1/18,0,0.001980198,0,0.01980198,0,0.001980198,0,0,0,0,0.005940594,0.00990099,0,0,0,0,0,0,0,0,0,0.00990099,0.011881188,0,0,0,0.003960396,0,0.021782178,0,0,0.003960396,0,0.053465347,0.33069307,0,0.001980198,0,0.005940594,0.025742574,0.011881188,0,0,0,0,0.003960396,0.003960396,0,0.001980198,0.001980198
711915-6,2,7/1/18,0,0,0,0.001821494,0.001821494,0,0,0,0,0,0,0,0,0,0,0,0,0.001821494,0.005464481,0,0.014571949,0.030965392,0.083788707,0.009107468,0.001821494,0,0.007285975,0,0,0.010928962,0,0,0,0.063752277,0.26229508,0,0,0,0.003642987,0,0,0,0,0,0,0,0,0,0,0
711915-7,2,7/1/18,0,0.009546539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026252983,0.023866348,0,0,0.026252983,0.031026253,0.011933174,0,0,0,0.00477327,0,0,0.002386635,0,0,0.002386635,0.054892601,0.35322196,0,0,0,0,0,0,0,0,0.002386635,0,0,0,0,0.009546539,0
711915-8,2,7/1/18,0,0,0,0,0.018518519,0,0,0,0,0,0,0.053872054,0,0,0,0,0.015151515,0.003367003,0,0,0,0,0.035353535,0.006734007,0.016835017,0,0,0,0.033670034,0,0,0,0,0.028619529,0.24915825,0,0,0,0.02020202,0,0.008417508,0,0,0,0,0.003367003,0.001683502,0,0,0
711915-9,2,7/1/18,0,0,0.00210084,0,0,0,0,0,0,0,0.00210084,0.008403361,0.00210084,0.00210084,0,0.00210084,0,0.010504202,0,0,0.004201681,0.014705882,0.13235294,0.004201681,0.016806723,0,0.004201681,0,0.023109244,0,0,0,0,0.029411765,0.20798319,0,0.00210084,0,0,0,0.004201681,0.023109244,0,0,0.008403361,0,0,0,0,0
711915-10,2,7/1/18,0,0.018711019,0.043659044,0,0,0,0.020790021,0,0,0,0,0.029106029,0.016632017,0,0,0,0.033264033,0,0,0,0,0.041580042,0.020790021,0,0,0.018711019,0,0,0,0,0,0,0,0.045738046,0.23076923,0.008316008,0,0,0.002079002,0.008316008,0.002079002,0,0,0,0,0,0,0,0.002079002,0
711915-11,2,7/1/18,0,0,0,0,0.002583979,0,0,0,0,0,0.005167959,0,0.005167959,0,0,0,0.025839793,0,0,0,0,0.059431525,0.007751938,0.041343669,0,0,0.002583979,0.007751938,0.036175711,0.005167959,0.018087855,0,0,0.002583979,0.30232558,0,0,0,0.002583979,0,0,0,0,0.033591731,0,0,0,0,0,0.020671835
711915-12,2,7/1/18,0,0.024793388,0,0,0,0,0,0,0,0,0,0.022727273,0.006198347,0,0,0,0,0,0,0,0.049586777,0.041322314,0,0.002066116,0,0,0,0.008264463,0,0,0,0,0,0.047520661,0.30165289,0,0,0,0.010330579,0,0,0.022727273,0,0,0,0,0,0.004132231,0,0
711917-1,2,7/1/18,0.002222222,0,0,0.008888889,0,0,0,0,0,0,0.002222222,0,0.002222222,0.004444444,0,0,0,0.04,0,0.008888889,0.084444444,0.022222222,0,0.035555556,0.002222222,0.002222222,0,0.013333333,0,0.002222222,0,0,0,0,0,0,0,0.16666667,0,0,0.055555556,0.028888889,0.008888889,0,0,0,0.013333333,0.002222222,0,0
711917-2,2,7/1/18,0,0,0,0,0,0,0.002178649,0,0,0,0,0,0.006535948,0,0,0,0,0,0,0.019607843,0.12636166,0.045751634,0,0.008714597,0,0,0,0,0,0,0,0,0,0.032679739,0,0,0,0.1546841,0.019607843,0.004357299,0.10675381,0,0,0.002178649,0,0,0,0,0,0
711917-3,2,7/1/18,0,0,0,0,0,0,0,0,0.055045872,0,0,0.002293578,0,0.013761468,0.002293578,0,0.004587156,0,0.002293578,0.013761468,0.087155963,0.032110092,0,0,0.036697248,0.004587156,0.002293578,0,0,0.004587156,0,0.002293578,0,0.004587156,0,0,0,0.1353211,0.002293578,0,0.077981651,0.009174312,0,0.006880734,0,0,0.004587156,0.016055046,0.002293578,0
711917-4,2,7/1/18,0,0,0,0.004784689,0,0,0,0,0.007177034,0.007177034,0.009569378,0.004784689,0.002392345,0,0,0.002392345,0,0,0,0,0.062200957,0.002392345,0,0.035885167,0.002392345,0.007177034,0,0.002392345,0.007177034,0,0.019138756,0,0,0.035885167,0,0,0,0.16507177,0.026315789,0,0.040669856,0,0.019138756,0.007177034,0.004784689,0,0,0.004784689,0.004784689,0
711917-5,2,7/1/18,0.015355086,0,0,0,0,0,0,0,0.013435701,0,0,0,0,0,0,0,0,0,0,0.007677543,0.067178503,0.026871401,0,0.001919386,0,0,0.009596929,0.015355086,0,0,0.02303263,0,0,0.015355086,0,0.001919386,0,0.14203455,0.013435701,0,0.10556622,0.013435701,0.026871401,0,0,0,0,0,0,0
711917-6,2,7/1/18,0,0,0,0,0.001706485,0,0.005119454,0,0.008532423,0.011945392,0.011945392,0.017064846,0.006825939,0.001706485,0,0,0,0,0,0,0.046075085,0.005119454,0,0.035836177,0,0,0,0,0,0,0.020477816,0,0,0,0,0.001706485,0,0.18088737,0.034129693,0,0.013651877,0,0.017064846,0,0.008532423,0,0.003412969,0.006825939,0.005119454,0
711917-7,2,7/1/18,0,0,0,0,0.002398082,0,0,0,0.004796163,0.004796163,0,0.011990408,0,0,0.009592326,0,0,0,0,0,0.064748201,0.019184652,0,0,0.011990408,0,0.009592326,0,0,0,0,0,0,0.050359712,0,0,0,0.19184652,0,0,0.03117506,0.009592326,0.011990408,0,0.002398082,0,0.004796163,0,0,0
711917-8,2,7/1/18,0,0.018867925,0,0.022641509,0,0,0,0,0.005660377,0,0,0.022641509,0.001886793,0,0.009433962,0.001886793,0,0.011320755,0,0.01509434,0.022641509,0.00754717,0.016981132,0,0.020754717,0,0.003773585,0,0.01509434,0,0,0,0,0,0,0,0,0.21509434,0.001886793,0,0.00754717,0.016981132,0.005660377,0,0,0,0,0,0,0
711917-9,2,7/1/18,0,0,0.00243309,0,0,0,0.00729927,0,0,0,0,0.00729927,0,0,0,0,0,0.02919708,0,0.02676399,0,0.03163017,0,0.01703163,0,0,0,0.01946472,0,0,0,0,0,0.01216545,0,0,0,0.27007299,0.01946472,0,0.00973236,0,0.0243309,0,0,0,0,0,0.00973236,0
711917-10,2,7/1/18,0.001814882,0.00907441,0,0.005444646,0,0,0.003629764,0,0,0.02722323,0,0.01814882,0,0,0,0,0,0.001814882,0,0.012704174,0.038112523,0,0.005444646,0.045372051,0.001814882,0,0,0,0,0,0.001814882,0.003629764,0,0,0,0,0.001814882,0.21597096,0.025408348,0,0.010889292,0.034482759,0,0,0,0,0,0,0,0
711917-11,2,7/1/18,0,0.00174216,0,0,0,0,0,0,0.012195122,0,0,0.00174216,0,0.00174216,0,0.00174216,0.00174216,0,0.012195122,0,0.019163763,0.054006969,0,0.040069686,0.012195122,0,0.00174216,0,0,0.008710801,0,0,0,0,0.003484321,0,0,0.20383275,0.036585366,0,0.003484321,0.019163763,0,0,0,0,0,0.003484321,0,0
711917-12,2,7/1/18,0.001788909,0,0.007155635,0,0,0,0.001788909,0,0.003577818,0.007155635,0,0.016100179,0,0.001788909,0.003577818,0,0,0,0,0,0.037567084,0.030411449,0.001788909,0.007155635,0,0.005366726,0,0,0.003577818,0,0,0,0,0.026833631,0,0,0,0.21824687,0,0,0.071556351,0.019677996,0.012522361,0.003577818,0,0,0,0,0,0
711917-13,2,7/1/18,0,0,0,0.001811594,0,0,0,0,0,0.010869565,0,0.016304348,0,0,0,0,0,0,0.009057971,0.018115942,0.050724638,0.012681159,0,0.001811594,0,0.007246377,0,0,0,0,0,0,0,0,0,0,0,0.24275362,0.016304348,0,0.050724638,0,0.018115942,0,0,0,0,0,0,0
711917-14,2,7/1/18,0.001602564,0,0,0,0,0,0,0,0,0,0,0.011217949,0,0,0.006410256,0,0,0.003205128,0,0,0.11698718,0,0,0.008012821,0.022435897,0,0,0,0.006410256,0,0,0,0,0.003205128,0,0,0,0.19230769,0.041666667,0,0.049679487,0,0.017628205,0,0,0,0,0,0,0
711917-15,2,7/1/18,0,0,0,0,0,0,0,0,0,0.022284123,0,0,0,0,0.016713092,0,0,0,0.027855153,0,0.066852368,0.008356546,0,0,0,0,0,0,0,0,0,0,0,0.016713092,0.008356546,0,0,0.21448468,0,0,0.080779944,0,0.033426184,0.027855153,0,0.002785515,0,0,0,0
730651-1,3,1/1/19,0,0.02195122,0.007317073,0,0,0,0,0.004878049,0,0.002439024,0.004878049,0.009756098,0.007317073,0,0,0,0,0,0.048780488,0,0.019512195,0,0,0,0,0,0,0.23170732,0,0.007317073,0,0,0,0.007317073,0,0,0,0,0.058536585,0,0.06097561,0.019512195,0.004878049,0,0.002439024,0,0.019512195,0,0,0
730651-2,3,1/1/19,0.006024096,0.015060241,0,0.006024096,0,0.003012048,0,0,0,0,0.003012048,0,0,0,0,0,0.006024096,0.021084337,0.039156627,0,0.03313253,0,0,0,0,0.012048193,0,0.1686747,0,0,0.003012048,0,0,0,0.048192771,0,0,0.003012048,0.093373494,0,0.054216867,0,0,0.003012048,0,0,0.009036145,0,0,0
730651-3,3,1/1/19,0.0056926,0.015180266,0.001897533,0.001897533,0,0,0,0.003795066,0,0,0.001897533,0.020872865,0.011385199,0,0,0,0,0.04743833,0.060721063,0.003795066,0.030360531,0,0.0056926,0.022770398,0,0,0,0.13472486,0.013282732,0,0,0.001897533,0,0,0.001897533,0.001897533,0,0,0.045540797,0,0.051233397,0.020872865,0,0,0,0,0,0,0,0
730651-4,3,1/1/19,0,0,0.003100775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00620155,0.024806202,0.020155039,0,0,0.00620155,0.004651163,0,0.012403101,0,0.001550388,0.25736434,0,0.012403101,0,0,0,0.051162791,0,0,0,0,0.058914729,0,0,0.010852713,0,0.007751938,0,0,0.003100775,0,0,0
730651-5,3,1/1/19,0,0,0,0,0.012433393,0,0.001776199,0,0.014209591,0,0,0.055062167,0.003552398,0,0.005328597,0,0,0.007104796,0.017761989,0,0,0,0,0.001776199,0,0,0.007104796,0.27175844,0,0,0,0,0,0.03374778,0,0,0,0.008880995,0.065719361,0,0,0,0,0,0,0,0,0,0,0.005328597
730651-6,3,1/1/19,0,0.004040404,0,0.016161616,0.028282828,0,0,0,0.01010101,0,0.01010101,0.022222222,0,0,0,0,0,0,0.032323232,0,0,0,0,0,0.016161616,0,0,0.23636364,0,0,0,0,0.004040404,0.048484848,0,0,0,0,0.064646465,0,0,0,0,0,0.002020202,0,0,0,0,0.004040404
730651-7,3,1/1/19,0,0.006462036,0,0,0.011308562,0,0,0,0,0.011308562,0,0.090468498,0,0,0,0.008077544,0,0,0,0,0,0,0,0.01453958,0,0,0,0.27140549,0,0.006462036,0,0,0,0.016155089,0,0.001615509,0,0,0.050080775,0,0,0,0,0,0,0,0,0,0.01453958,0
730651-8,3,1/1/19,0,0,0,0,0,0,0,0,0,0,0,0.070140281,0.002004008,0,0,0,0,0.026052104,0,0.004008016,0,0,0,0.002004008,0.024048096,0,0.004008016,0.34869739,0.002004008,0.002004008,0,0,0,0.016032064,0,0.002004008,0,0,0.004008016,0,0,0,0,0.002004008,0.002004008,0,0,0,0,0.006012024
730651-9,3,1/1/19,0,0.010294118,0,0.010294118,0,0,0,0,0.008823529,0,0.008823529,0.097058824,0.001470588,0,0,0,0.008823529,0.010294118,0.011764706,0,0,0,0.002941177,0,0.004411765,0,0.002941177,0.31617647,0,0,0,0,0,0,0,0,0.002941177,0,0.014705882,0,0,0,0,0,0.002941177,0,0,0,0,0
730651-10,3,1/1/19,0,0.003508772,0,0,0.005263158,0,0,0,0.003508772,0,0.007017544,0.054385965,0.001754386,0,0.012280702,0,0,0.021052632,0,0,0,0,0,0,0,0,0,0.35087719,0,0.003508772,0,0,0,0.043859649,0,0.001754386,0,0,0.021052632,0,0,0.001754386,0,0,0,0,0,0,0,0
730651-11,3,1/1/19,0,0,0,0,0.02862254,0.001788909,0,0,0,0.001788909,0.019677996,0.069767442,0.005366726,0,0,0,0,0.001788909,0,0,0,0,0,0,0,0,0,0.32200358,0.001788909,0,0,0,0,0.001788909,0,0.001788909,0,0,0.039355993,0,0,0.003577818,0.003577818,0,0,0.01431127,0,0.003577818,0,0
730651-12,3,1/1/19,0,0,0,0,0.035639413,0.01048218,0,0,0,0,0.004192872,0.07966457,0,0,0,0,0.002096436,0.002096436,0,0,0,0.012578616,0,0.002096436,0,0,0,0.32285115,0,0,0,0,0,0.008385744,0,0,0,0,0,0,0.002096436,0,0,0,0.002096436,0.002096436,0,0.004192872,0,0
730651-13,3,1/1/19,0.011023622,0.003149606,0,0,0.007874016,0.020472441,0,0,0,0,0.001574803,0.10708661,0,0,0,0,0,0,0,0,0,0.014173228,0,0.018897638,0,0,0,0.23464567,0,0,0.003149606,0,0,0.018897638,0,0,0,0,0,0.017322835,0.011023622,0,0,0,0,0,0,0.001574803,0,0
730651-14,3,1/1/19,0,0.005424955,0,0,0,0,0,0,0,0.001808318,0,0.050632911,0,0.001808318,0.003616637,0,0,0.001808318,0.009041591,0,0,0.01084991,0,0,0,0,0,0.30379747,0,0,0,0,0,0.01084991,0.003616637,0,0,0,0.025316456,0,0.012658228,0.037974684,0,0,0,0.001808318,0,0,0,0
730651-15,3,1/1/19,0,0,0,0,0,0,0.003134796,0.003134796,0,0,0,0.021943574,0,0,0.021943574,0.003134796,0,0,0.05015674,0,0,0.006269593,0,0,0,0,0,0.22884013,0.003134796,0,0,0,0,0,0,0,0,0,0.11912226,0,0.003134796,0,0,0,0,0,0,0,0.009404389,0
730658-1,3,1/1/19,0,0,0,0,0.012027491,0,0,0,0,0,0.39003436,0.029209622,0,0,0,0,0,0,0.001718213,0,0,0.006872852,0,0.006872852,0,0,0,0.020618557,0,0,0,0,0,0,0.001718213,0.018900344,0.001718213,0,0.027491409,0,0,0.02233677,0.001718213,0,0,0.001718213,0.005154639,0.024054983,0.001718213,0
730658-2,3,1/1/19,0,0,0,0,0.005093379,0.005093379,0,0,0,0.0237691,0.30560272,0,0,0,0,0.015280136,0,0,0.003395586,0.001697793,0.0237691,0.008488964,0,0,0,0,0,0.0237691,0,0,0,0,0,0,0,0.01188455,0,0,0.039049236,0,0,0.027164686,0.008488964,0,0.001697793,0.020373514,0,0.005093379,0,0
730658-3,3,1/1/19,0,0,0.012195122,0.035060976,0,0,0.006097561,0.004573171,0,0,0.34146341,0.013719512,0.007621951,0,0,0,0,0.021341463,0,0,0.003048781,0.021341463,0.018292683,0.016768293,0,0,0.00152439,0.009146342,0.010670732,0,0,0,0,0,0.00152439,0.007621951,0,0,0.006097561,0,0,0,0.00152439,0.013719512,0,0,0,0,0,0
730658-4,3,1/1/19,0,0,0,0,0,0.020120724,0,0,0,0.002012072,0.34205231,0.028169014,0,0,0,0,0,0.024144869,0,0,0,0.010060362,0,0.002012072,0.002012072,0,0,0,0,0,0,0,0,0.010060362,0,0,0,0,0.036217304,0,0.012072435,0,0,0,0,0.012072435,0.018108652,0.00804829,0,0
730658-5,3,1/1/19,0.002257336,0.018058691,0,0,0.013544018,0,0,0.002257336,0,0.006772009,0.37471783,0.018058691,0.002257336,0,0,0.013544018,0,0,0,0,0,0.004514673,0.002257336,0,0,0,0,0,0,0,0,0,0,0,0.004514673,0,0,0,0.040632054,0,0.013544018,0,0,0,0,0,0,0.004514673,0,0.002257336
730658-6,3,1/1/19,0,0,0,0,0,0,0.006932409,0,0,0,0.33275563,0.027729636,0,0,0,0.005199307,0.001733102,0,0.001733102,0.005199307,0.006932409,0.024263432,0,0.019064125,0.003466205,0,0,0,0,0.017331023,0,0,0.001733102,0,0.012131716,0,0,0,0,0,0,0.055459272,0,0,0.003466205,0.008665511,0.005199307,0,0,0
730658-7,3,1/1/19,0,0,0,0.01002004,0,0,0.014028056,0.002004008,0,0,0.24649299,0,0,0,0,0,0.012024048,0.024048096,0.028056112,0,0.002004008,0,0.002004008,0.022044088,0.046092184,0,0,0.026052104,0,0.01002004,0,0,0.002004008,0.002004008,0.006012024,0,0,0,0,0,0,0.02004008,0,0.044088176,0,0.004008016,0.004008016,0,0,0.002004008
730658-8,3,1/1/19,0,0,0,0.003929273,0,0,0,0.013752456,0,0,0.1827112,0.023575639,0.001964637,0.00589391,0,0,0,0.009823183,0.017681729,0,0,0.015717092,0,0,0.011787819,0.009823183,0,0.041257367,0.001964637,0.070726916,0,0,0.003929273,0,0,0.029469548,0.009823183,0,0.025540275,0,0,0,0,0.001964637,0.011787819,0,0,0,0,0
730658-9,3,1/1/19,0.004,0,0,0,0.014,0,0,0,0.012,0.006,0.324,0,0,0,0,0,0,0.006,0,0,0.002,0,0.004,0.006,0,0,0,0.016,0,0.006,0,0.002,0,0,0,0.002,0,0,0.024,0,0,0.042,0.004,0.01,0,0.006,0.006,0,0,0.006
730658-10,3,1/1/19,0,0.003134796,0,0,0,0,0,0,0,0,0.26959248,0.05015674,0.003134796,0,0.003134796,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0.003134796,0.009404389,0,0,0.001567398,0.003134796,0,0.028213166,0.003134796,0,0.004702194,0,0,0.048589342,0.007836991,0.006269593,0,0.003134796,0,0.023510972,0.003134796,0
730655-1,3,1/1/19,0,0.012931034,0,0.006465517,0,0,0,0,0,0,0.019396552,0,0,0.004310345,0,0,0,0,0.0625,0.047413793,0,0.00862069,0,0,0,0.002155172,0,0,0.032327586,0,0,0,0,0.023706897,0,0.084051724,0.006465517,0.002155172,0.049568966,0.002155172,0,0.004310345,0,0,0.002155172,0.051724138,0,0.11422414,0,0
730655-2,3,1/1/19,0,0,0,0,0.008784773,0,0,0.004392387,0,0,0.001464129,0.058565154,0,0,0,0,0.001464129,0.014641288,0.026354319,0,0.011713031,0,0,0,0.004392387,0,0,0,0.011713031,0.005856515,0,0,0,0.011713031,0,0.11127379,0.005856515,0,0.046852123,0.001464129,0,0.005856515,0.001464129,0,0.002928258,0.007320644,0,0.13762811,0,0
730655-3,3,1/1/19,0,0,0,0.001506024,0,0,0,0,0,0,0.003012048,0.016566265,0,0.004518072,0.003012048,0.003012048,0.007530121,0.001506024,0,0,0,0.004518072,0,0.003012048,0.019578313,0,0,0,0.027108434,0,0.015060241,0,0,0.019578313,0,0.070783133,0,0,0.072289157,0.003012048,0,0.007530121,0,0,0.001506024,0.024096386,0.039156627,0.12048193,0,0
730655-4,3,1/1/19,0,0.012765957,0,0,0,0,0,0,0,0,0,0.031914894,0.00212766,0,0,0.17659574,0,0.006382979,0,0,0,0,0,0,0,0,0,0.025531915,0,0,0,0,0,0,0.004255319,0,0.00212766,0,0.010638298,0.004255319,0,0,0,0,0,0,0,0.18297872,0,0
730655-5,3,1/1/19,0,0,0.009174312,0,0.006116208,0,0,0,0.001529052,0,0,0.03058104,0,0,0,0.14067278,0,0,0,0,0,0,0.001529052,0,0,0,0,0,0,0.001529052,0,0,0,0.004587156,0,0,0,0,0.047400612,0,0,0,0,0,0,0.006116208,0.006116208,0.20795107,0,0
730655-6,3,1/1/19,0,0,0,0,0,0,0,0,0,0.001976285,0,0.031620553,0,0,0,0.27470356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005928854,0,0,0,0,0.033596838,0,0,0.003952569,0,0.017786561,0,0,0,0.12450593,0,0
