730655-17,0.10869565,0.0043478261,0.013043478,0.2173913,0,0.002173913,0,0.002173913,0,0,0,0,0,0,0.052173913,0,0,0.019565217,0,0
730655-18,0.11056911,0,0.006504065,0.24227642,0,0,0,0,0,0.0048780488,0,0,0,0.017886179,0.024390244,0.0016260163,0,0.0016260163,0.0048780488,0
730655-19,0.1013289,0,0,0.23255814,0,0,0,0,0,0.018272425,0,0.0049833887,0.0033222591,0.018272425,0.0049833887,0.024916944,0,0,0,0
730655-20,0.068610635,0,0,0.26586621,0,0,0,0,0,0.0017152659,0.0034305317,0.02058319,0.0017152659,0.012006861,0.017152659,0.018867925,0,0.0017152659,0,0
730655-21,0.092307692,0,0,0.22461538,0,0,0.0076923077,0,0.0015384615,0,0,0.026153846,0,0,0.030769231,0,0,0,0,0.0061538462
730655-22,0.1009901,0,0.001980198,0.28316832,0,0,0,0,0,0,0,0.0079207921,0,0,0,0,0.001980198,0,0,0
730655-23,0.11051213,0,0,0.20754717,0.0026954178,0,0,0,0,0.021563342,0,0,0,0.0053908356,0.032345013,0,0,0,0,0
730655-24,0.075566751,0,0,0.19395466,0,0,0,0,0,0,0.0050377834,0.027707809,0.0025188917,0.032745592,0.017632242,0,0,0,0,0.0025188917
730655-25,0.047337278,0.0019723866,0,0.26824458,0,0,0,0.0059171598,0,0,0,0.017751479,0,0.023668639,0.025641026,0,0,0.0019723866,0,0
730655-26,0.068311195,0,0,0.20683112,0.009487666,0.0075901328,0.032258065,0,0,0,0,0.018975332,0.0037950664,0.043643264,0,0.013282732,0,0,0,0
730659-1,0.12645914,0,0,0,0,0.0038910506,0,0,0.068093385,0.038910506,0,0,0,0.019455253,0,0.035019455,0.12062257,0,0.015564202,0.038910506
730659-2,0.14774775,0,0.012612613,0,0,0.009009009,0.0018018018,0,0.014414414,0.018018018,0,0.018018018,0,0,0,0.010810811,0.23423423,0.009009009,0.0054054054,0
730659-3,0.1484375,0,0.001953125,0,0,0,0,0,0.021484375,0.0234375,0.0078125,0.00390625,0,0,0,0.02734375,0.234375,0,0.02734375,0
730659-4,0.12611012,0,0.021314387,0,0,0.010657194,0,0,0.0088809947,0.0071047957,0.030195382,0,0.0035523979,0.014209591,0,0.023090586,0.25577265,0,0.010657194,0.0017761989
730659-5,0.13211382,0,0,0,0,0,0,0,0.010162602,0.016260163,0,0,0,0.022357724,0,0.034552846,0.24390244,0,0.012195122,0.052845528
730659-6,0.11198428,0,0.029469548,0,0,0.025540275,0.0078585462,0.0019646365,0.0019646365,0.0078585462,0.0019646365,0.013752456,0,0.04518664,0.0019646365,0.047151277,0.18467583,0,0,0
730659-7,0.057192374,0,0.0086655113,0.0086655113,0.0017331023,0.046793761,0,0,0,0.019064125,0.019064125,0.006932409,0.031195841,0,0,0.039861352,0.25129983,0,0.077989601,0
730659-8,0.093023256,0.025369979,0.0042283298,0,0.0042283298,0.010570825,0,0,0,0.019027484,0.0063424947,0,0.0063424947,0.0063424947,0,0.027484144,0.22198732,0,0.016913319,0.023255814
730659-9,0.13764045,0,0.0056179775,0,0.014044944,0.025280899,0.0028089888,0,0,0.011235955,0,0,0.0028089888,0,0,0.016853933,0.21348315,0,0,0
746141-1,0.13240418,0.024390244,0,0.013937282,0.022648084,0,0,0.25609756,0,0,0.013937282,0,0,0.010452962,0,0.043554007,0,0,0,0
746141-2,0.085808581,0,0,0,0.018151815,0,0,0.25907591,0,0,0.01650165,0.0082508251,0.054455446,0,0.001650165,0.01650165,0,0.02310231,0.0066006601,0
746141-3,0.10950413,0.0061983471,0.02892562,0,0,0.012396694,0,0.25206612,0,0,0.026859504,0,0.018595041,0,0,0.037190083,0,0,0,0
746141-4,0.082217973,0.011472275,0.017208413,0,0.028680688,0,0,0.28298279,0,0,0.047801147,0.024856597,0,0,0,0.0057361377,0.015296367,0.026768642,0.0038240918,0
746141-5,0.06957708,0,0,0.002728513,0.035470668,0,0,0.26193724,0.0013642565,0,0.0040927694,0.039563438,0,0,0,0,0,0.025920873,0.0095497954,0
746141-6,0.059815951,0.021472393,0,0.0015337423,0.024539877,0,0.0015337423,0.29907975,0,0,0.015337423,0,0.0061349693,0.027607362,0.0076687117,0.012269939,0,0,0,0
746141-7,0.082390953,0.011308562,0,0.019386107,0,0,0,0.24071082,0,0,0,0,0.0064620355,0,0.02907916,0.0016155089,0,0.01453958,0,0
746141-8,0.040307102,0,0,0.015355086,0.0019193858,0,0,0.23800384,0.0038387716,0,0.0076775432,0.049904031,0.0019193858,0.0076775432,0.0076775432,0,0,0.038387716,0,0
746141-9,0.12323232,0,0.002020202,0,0,0.0060606061,0.0060606061,0.25454545,0,0.024242424,0,0.028282828,0,0.016161616,0,0.028282828,0.002020202,0,0,0
746141-10,0.091346154,0.016025641,0.011217949,0.0016025641,0.032051282,0,0,0.2724359,0.019230769,0,0.0096153846,0.024038462,0,0.0032051282,0.0048076923,0.02724359,0,0,0,0.0048076923
746141-11,0.15418502,0,0.0058737151,0.0014684288,0.01174743,0.010279001,0,0.24669604,0.0073421439,0.01174743,0.032305433,0,0,0,0,0.014684288,0,0,0.0058737151,0
746142-1,0.09403255,0.028933092,0.016274864,0,0,0.03074141,0,0,0,0.014466546,0,0.0036166365,0,0,0,0.012658228,0,0,0,0.32368897
746142-2,0.070840198,0.011532125,0.0032948929,0.0049423394,0.0016474465,0.0098846787,0,0,0.0032948929,0,0.011532125,0.0016474465,0,0,0,0.044481054,0,0,0,0.3509061
746142-3,0.061295972,0.019264448,0,0.0017513135,0.038528897,0.022767075,0,0,0.0087565674,0,0.0017513135,0.029772329,0.0017513135,0,0.010507881,0,0,0.010507881,0,0.30647986
746142-4,0.092896175,0.012750455,0,0.010928962,0,0,0.0072859745,0.0036429872,0,0,0,0,0,0,0.018214936,0,0,0.014571949,0,0.35519126
746142-5,0.10291262,0,0.013592233,0.0038834951,0,0,0.0019417476,0,0,0,0,0,0,0.0038834951,0,0,0.017475728,0.025242718,0,0.2368932
746142-6,0.072614108,0,0.041493776,0,0.0041493776,0.0020746888,0.0062240664,0.0041493776,0,0,0,0,0,0,0.010373444,0.029045643,0.037344398,0.01659751,0,0.32572614
746142-7,0.065454545,0.023636364,0.02,0.010909091,0.0018181818,0.0018181818,0,0.0072727273,0.027272727,0,0,0.0054545455,0,0,0,0,0,0,0,0.36545455
746142-8,0.073619632,0,0.028629857,0.0020449898,0,0.0061349693,0.0040899796,0,0,0.012269939,0,0,0,0.0081799591,0,0,0.010224949,0.0061349693,0,0.3599182
746142-9,0.069721116,0.0079681275,0,0,0,0.0019920319,0,0,0.013944223,0,0,0,0,0.0099601594,0,0,0.0099601594,0,0,0.44621514
746142-10,0.093577982,0,0.0055045872,0,0,0,0,0.0036697248,0.0073394495,0,0,0,0.0036697248,0,0,0.014678899,0,0.022018349,0.0055045872,0.3706422
746142-11,0.081180812,0,0.0036900369,0,0,0.014760148,0,0,0.02398524,0,0,0,0.018450185,0,0,0,0.014760148,0,0,0.32103321
746142-12,0.097701149,0,0,0,0.0095785441,0,0,0,0.011494253,0.013409962,0,0,0.030651341,0.0057471264,0,0.0038314176,0,0,0,0.29501916
746142-13,0.044444444,0.022222222,0,0,0,0.014141414,0,0.014141414,0.02020202,0,0.01010101,0.0080808081,0,0.0060606061,0,0,0,0,0,0.36161616
746142-14,0.082514735,0.0019646365,0,0.017681729,0,0.011787819,0,0,0,0.0098231827,0,0,0,0.013752456,0,0.049115914,0,0,0,0.3497053
746142-15,0.10784314,0.016806723,0,0,0,0.026610644,0,0.0028011204,0.0098039216,0.0042016807,0,0.0028011204,0,0,0,0.0014005602,0.0070028011,0,0,0.34033613
746142-16,0.11044776,0.025373134,0,0,0.0059701493,0.032835821,0.0059701493,0,0.013432836,0.0044776119,0,0,0,0.011940299,0.011940299,0.01641791,0.01641791,0,0,0.2880597
746143-1,0.1910828,0,0,0.12951168,0.012738854,0,0.072186837,0,0,0,0,0,0,0.014861996,0,0.080679406,0.027600849,0,0.0042462845,0.033970276
746143-2,0.086601307,0,0.011437908,0.1372549,0.019607843,0,0.10620915,0,0,0.019607843,0,0.034313725,0,0.0016339869,0.02124183,0.0049019608,0,0.027777778,0,0.0081699346
746143-3,0.095412844,0,0,0.10825688,0.04587156,0,0.086238532,0,0,0.011009174,0,0.012844037,0.051376147,0.0036697248,0,0.051376147,0.0091743119,0.016513761,0,0.031192661
746143-4,0.1083815,0,0,0.021676301,0,0.0014450867,0.069364162,0.024566474,0.018786127,0,0.026011561,0.065028902,0.031791908,0,0.0043352601,0.023121387,0,0.076589595,0.010115607,0.010115607
746143-5,0.092105263,0,0,0.11348684,0.092105263,0,0.080592105,0.029605263,0,0,0,0.036184211,0.0049342105,0,0,0.018092105,0,0.0098684211,0,0
746143-6,0.091489362,0,0.012765957,0.1212766,0.034042553,0,0.023404255,0.010638298,0,0,0,0.027659574,0.044680851,0,0.0021276596,0.025531915,0,0.057446809,0.014893617,0
746143-7,0.082658023,0,0.0097244733,0.14100486,0.077795786,0.0016207455,0.02917342,0.011345219,0,0.0016207455,0,0.02917342,0.025931929,0,0.025931929,0.022690438,0,0.012965964,0.0081037277,0
746143-8,0.052747253,0.030769231,0,0.14505495,0.065934066,0,0.0087912088,0.0021978022,0,0,0,0.054945055,0.028571429,0,0,0,0,0.010989011,0,0
746143-9,0.12373225,0,0.0020283976,0.16227181,0.058823529,0,0.068965517,0,0,0.0020283976,0,0.018255578,0.0020283976,0.014198783,0.0060851927,0,0,0,0,0
746143-10,0.11538462,0,0,0.057692308,0,0,0.076923077,0,0,0.046153846,0,0,0,0.028846154,0.040384615,0,0,0,0,0
746143-11,0.072691552,0,0,0.19449902,0.0058939096,0,0.076620825,0,0,0.0058939096,0,0.023575639,0.0019646365,0.033398821,0,0.0039292731,0,0.019646365,0,0
746143-12,0.12587413,0,0,0.15734266,0.0034965035,0,0.094405594,0,0,0,0,0,0.006993007,0.022727273,0,0,0.01048951,0.0087412587,0,0.02972028
746143-13,0.094076655,0,0,0.13066202,0.024390244,0,0.055749129,0.059233449,0,0.0087108014,0,0.019163763,0.0052264808,0.0017421603,0,0.013937282,0,0.017421603,0,0.020905923
746143-14,0.093877551,0,0.0040816327,0.073469388,0.010204082,0,0.095918367,0,0.018367347,0,0,0.024489796,0.006122449,0.030612245,0.02244898,0.055102041,0,0.0040816327,0,0
746144-1,0.094754653,0.018612521,0.0050761421,0,0,0.037225042,0,0,0.010152284,0,0,0,0.010152284,0,0,0.0067681895,0.2927242,0,0,0.074450085
746144-2,0.070175439,0.010025063,0.027568922,0,0,0.050125313,0,0,0,0.025062657,0,0,0.007518797,0,0,0,0.39097744,0,0.0050125313,0.007518797
746144-3,0.076923077,0.0052447552,0.013986014,0,0,0.073426573,0,0,0,0,0,0.0087412587,0.0034965035,0.0087412587,0,0,0.25,0,0.026223776,0.08041958
746144-4,0.081553398,0,0.017475728,0,0,0.0077669903,0,0,0,0,0,0.0038834951,0,0,0,0,0.33786408,0,0.029126214,0.040776699
746144-5,0.071005917,0,0.0019723866,0.0098619329,0,0.025641026,0,0,0.0098619329,0.019723866,0,0,0.0078895464,0,0,0.0019723866,0.33530572,0.0078895464,0,0.041420118
746144-6,0.064833006,0,0.0039292731,0,0,0.037328094,0.0019646365,0,0,0,0.0019646365,0,0,0,0,0,0.34184676,0.013752456,0.027504912,0.072691552
746144-7,0.098086124,0.009569378,0,0,0,0.011961722,0,0,0,0,0,0,0.004784689,0.004784689,0,0,0.31818182,0,0.0023923445,0.043062201
746144-8,0.048387097,0,0.0060483871,0.002016129,0,0.010080645,0.016129032,0,0.0080645161,0,0,0.0080645161,0,0,0,0,0.35887097,0,0.0060483871,0.060483871
746144-9,0.083018868,0.0018867925,0.028301887,0,0.0056603774,0.0037735849,0.0037735849,0,0.0094339623,0.0094339623,0,0,0,0.0018867925,0,0,0.3509434,0.0018867925,0.0056603774,0.062264151
746144-10,0.041916168,0.021956088,0.021956088,0.005988024,0.01996008,0,0.001996008,0,0,0,0,0,0,0,0,0,0.36327345,0.005988024,0,0.033932136
746144-11,0.024615385,0.013846154,0,0,0,0.021538462,0,0.0046153846,0.010769231,0,0,0,0.0030769231,0,0,0,0.40923077,0,0,0.061538462
746144-12,0.025423729,0.013559322,0.025423729,0,0.0016949153,0.028813559,0.0016949153,0,0,0.010169492,0,0.006779661,0.03220339,0,0,0,0.35932203,0.0050847458,0,0.069491525
746144-13,0.080152672,0.0057251908,0,0,0,0.013358779,0,0,0.022900763,0,0.02480916,0,0.0095419847,0.0076335878,0,0,0.34160305,0.0019083969,0,0.020992366
746144-14,0.067588326,0.0046082949,0.021505376,0,0.0046082949,0.016897081,0,0.0015360983,0.038402458,0,0.0046082949,0.0015360983,0,0,0,0,0.33179724,0,0.0061443932,0.033794163
746144-15,0.11327434,0,0.007079646,0.003539823,0,0.031858407,0,0.003539823,0,0.017699115,0.0017699115,0,0,0,0,0,0.29380531,0,0.031858407,0.054867257
746144-16,0.082742317,0,0.023640662,0,0,0.026004728,0,0,0,0,0.021276596,0.0023640662,0,0.014184397,0,0,0.27659574,0,0.011820331,0.059101655
757660-1,0.15483871,0,0.017741935,0,0,0,0.027419355,0,0,0.0032258065,0.024193548,0,0.0016129032,0,0,0.2016129,0,0,0,0
757660-2,0.14827018,0,0.0065897858,0,0,0,0,0,0.0049423394,0.0016474465,0.0049423394,0.0049423394,0.0065897858,0.021416804,0,0.19110379,0.024711697,0,0,0.029654036
757660-3,0.15048544,0.0024271845,0,0,0.014563107,0,0.0048543689,0.0024271845,0.014563107,0,0,0.014563107,0,0.0072815534,0,0.16019417,0,0,0,0
757660-4,0.11878453,0.0041436464,0,0.017955801,0.0096685083,0,0.046961326,0.016574586,0,0,0,0.01519337,0,0,0.027624309,0.12845304,0,0,0,0
757660-5,0.16326531,0.0018552876,0,0.0018552876,0.0037105751,0,0.011131725,0.037105751,0,0,0.0018552876,0,0,0,0.06864564,0.10760668,0,0.011131725,0.0092764378,0
757660-6,0.10136452,0,0,0.013645224,0,0,0.007797271,0.027290448,0,0,0.0038986355,0.013645224,0,0,0.095516569,0.050682261,0,0.01754386,0,0.0038986355
757660-7,0.15646259,0,0.0022675737,0,0,0.027210884,0.015873016,0.056689342,0.049886621,0,0,0,0,0,0.068027211,0.034013605,0,0.027210884,0,0.0022675737
757660-8,0.12382445,0.0015673981,0.014106583,0.0094043887,0.0015673981,0,0,0,0.018808777,0.0015673981,0.014106583,0.0047021944,0,0,0,0.14420063,0.048589342,0,0,0.05015674
757661-1,0.078629032,0.026209677,0,0,0.25806452,0.0060483871,0,0,0.0080645161,0,0.0060483871,0.032258065,0.032258065,0,0.0040322581,0,0.0080645161,0.0060483871,0,0.028225806
757661-2,0.091575092,0.027472527,0.0018315018,0,0.23626374,0,0,0,0,0.02014652,0,0.0073260073,0,0,0.014652015,0.018315018,0,0,0.045787546,0.045787546
757661-3,0.076779026,0.014981273,0,0.0074906367,0.22097378,0.0037453184,0.0018726592,0,0.014981273,0,0.0056179775,0.020599251,0.024344569,0,0.0056179775,0,0.0056179775,0.0018726592,0,0.04494382
757661-4,0.067542214,0.016885553,0.018761726,0,0.2195122,0.0056285178,0,0.026266417,0,0,0,0.063789869,0,0,0.0075046904,0.0075046904,0,0.0075046904,0.016885553,0.039399625
757661-5,0.096033403,0.035490605,0,0.0083507307,0.2651357,0,0,0,0,0,0,0.014613779,0.018789144,0,0,0.0020876827,0.020876827,0.014613779,0,0
757661-6,0.096121417,0.072512648,0.010118044,0,0.20573356,0.0084317032,0,0,0.02529511,0,0,0.0033726813,0,0,0.0084317032,0,0.010118044,0,0.0084317032,0.055649241
757661-7,0.11111111,0.026819923,0.0038314176,0,0.32758621,0,0.0038314176,0,0,0,0.0038314176,0.019157088,0,0,0,0,0,0.0019157088,0.013409962,0
757661-8,0.087398374,0,0.016260163,0,0.2703252,0,0.010162602,0.010162602,0,0,0,0.020325203,0,0,0.014227642,0,0,0.040650407,0.0081300813,0.014227642
757661-9,0.13356766,0.017574692,0.010544815,0,0.30228471,0,0,0,0,0.015817223,0.0052724077,0,0.0017574692,0.010544815,0,0,0,0,0,0.021089631
757661-10,0.051327434,0.026548673,0.021238938,0,0.21946903,0,0.010619469,0.03539823,0.0088495575,0.0088495575,0.010619469,0,0,0,0.014159292,0,0,0.069026549,0,0
757661-11,0.11590909,0.036363636,0,0.015909091,0.28863636,0.0068181818,0,0,0,0,0.0045454545,0,0,0,0.0045454545,0,0.0022727273,0,0,0.031818182
757661-12,0.092760181,0.018099548,0,0,0.33936652,0,0,0,0,0,0,0.018099548,0.0045248869,0,0.0090497738,0,0,0,0,0.036199095
757662-1,0.10805085,0,0,0,0.023305085,0.0042372881,0,0,0.0063559322,0.014830508,0.016949153,0.019067797,0,0.031779661,0.16737288,0.10805085,0.0084745763,0,0,0
757662-2,0.16464471,0.006932409,0,0,0.0086655113,0,0,0,0,0.027729636,0,0,0,0.0017331023,0.22530329,0.043327556,0,0,0.0017331023,0.017331023
757662-3,0.080701754,0,0.0052631579,0,0,0,0,0,0,0,0,0.012280702,0,0.047368421,0.3,0.021052632,0.0035087719,0.0087719298,0,0
757662-4,0.13562753,0.024291498,0,0,0,0,0,0,0,0,0,0.004048583,0,0.018218623,0.24696356,0.034412955,0,0,0,0
757662-5,0.066202091,0.0069686411,0,0,0,0,0,0,0.0052264808,0.015679443,0,0.024390244,0,0,0.30139373,0,0,0,0,0
757662-6,0.082474227,0,0,0,0,0,0.0020618557,0,0.010309278,0,0.0041237113,0,0.0082474227,0.026804124,0.34020619,0,0,0,0,0.0020618557
757662-7,0.05465587,0,0,0,0,0,0.026315789,0,0,0.012145749,0,0,0,0.036437247,0.31174089,0,0,0.0020242915,0,0
757662-8,0.071678322,0.0017482517,0,0,0,0,0.01048951,0,0,0,0.01048951,0,0,0.01048951,0.31818182,0.026223776,0,0,0,0
757662-9,0.093264249,0,0,0,0,0,0.0017271157,0,0,0.0051813472,0.0034542314,0,0,0.043177893,0.30915371,0,0,0,0.0017271157,0
757662-10,0.084482759,0,0,0.0017241379,0,0,0,0,0,0.0017241379,0.0017241379,0,0,0.034482759,0.33448276,0,0,0,0.0034482759,0
757662-11,0.052369077,0.012468828,0,0,0,0,0,0,0,0.0024937656,0,0,0.0049875312,0.017456359,0.3915212,0,0,0,0,0
757662-12,0.055928412,0,0,0.017897092,0.0022371365,0.0022371365,0,0,0,0,0.017897092,0.015659955,0,0.033557047,0.32885906,0,0,0.0044742729,0.0022371365,0
757662-13,0.064189189,0,0.0033783784,0.0050675676,0,0,0,0,0,0.0084459459,0,0.0016891892,0.015202703,0.084459459,0.31756757,0.016891892,0,0,0.0016891892,0.0016891892
757663-1,0.08627451,0.0019607843,0,0,0.017647059,0,0,0.0019607843,0,0,0,0.30980392,0,0,0.0039215686,0.029411765,0,0.0058823529,0,0
757663-2,0.11067961,0,0,0,0.017475728,0,0,0.013592233,0,0.021359223,0.0019417476,0.2776699,0,0,0,0.017475728,0,0.025242718,0.013592233,0
757663-3,0.056880734,0,0,0.011009174,0.0055045872,0.0036697248,0,0,0,0.0018348624,0.0073394495,0.36513761,0,0,0.0018348624,0.0036697248,0,0.0018348624,0,0
757663-4,0.088607595,0.0072332731,0,0,0,0,0.0090415913,0,0,0,0,0.32007233,0,0.018083183,0,0,0,0,0,0
757663-5,0.078393881,0,0,0,0,0.0038240918,0,0.0038240918,0,0.015296367,0.0057361377,0.33460803,0,0,0.0019120459,0,0,0,0,0
757663-6,0.048361934,0,0,0.0015600624,0.0015600624,0,0,0,0,0.024960998,0,0.35569423,0.010920437,0.007800312,0,0,0.0046801872,0.0015600624,0,0
757663-7,0.058823529,0,0,0,0,0.0028011204,0,0.053221289,0,0.014005602,0,0.31932773,0,0,0,0,0,0.014005602,0,0
757663-8,0.062868369,0,0.0098231827,0,0,0.0019646365,0,0,0,0,0,0.28290766,0,0.0058939096,0,0,0,0.0098231827,0,0.0019646365
757663-9,0.084990958,0,0,0.0072332731,0,0,0,0,0,0.0090415913,0,0.31103074,0,0.0054249548,0.019891501,0,0,0.0090415913,0,0
757663-10,0.073394495,0,0,0.002293578,0.01146789,0,0,0,0,0.020642202,0,0.2706422,0.004587156,0.004587156,0.04587156,0,0,0.004587156,0,0
757663-11,0.087248322,0,0,0.0016778523,0,0,0.0067114094,0,0,0.015100671,0,0.27516779,0.0016778523,0.013422819,0,0.033557047,0,0.010067114,0,0
757663-12,0.08650519,0,0,0,0,0,0,0,0,0.020761246,0,0.30449827,0.0034602076,0.027681661,0.0069204152,0,0,0,0,0
757664-1,0.11354582,0,0,0.0019920319,0.0039840637,0,0.26693227,0.0039840637,0,0.0059760956,0,0,0,0.051792829,0.013944223,0.033864542,0,0.0079681275,0,0.015936255
757664-2,0.09765625,0.001953125,0.052734375,0,0,0,0.099609375,0.01171875,0,0.00390625,0.0234375,0.0390625,0,0.041015625,0.03125,0.091796875,0.00390625,0.005859375,0,0
757664-3,0.091880342,0.0021367521,0.0064102564,0,0,0,0.26709402,0,0,0,0,0.0064102564,0,0.051282051,0.012820513,0.025641026,0,0,0,0.0042735043
757664-4,0.085889571,0.0020449898,0,0,0,0,0.26175869,0,0,0,0,0.036809816,0,0.053169734,0.020449898,0.044989775,0,0,0,0
757664-5,0.057471264,0,0,0.0019157088,0.0038314176,0,0.28735632,0,0.0019157088,0,0,0,0.0095785441,0.061302682,0.030651341,0,0,0,0,0
757664-6,0.052060738,0.0021691974,0,0,0,0.0021691974,0.34273319,0,0.0021691974,0.0065075922,0.0043383948,0.028199566,0.026030369,0,0.010845987,0,0.0086767896,0.0043383948,0,0
757664-7,0.051785714,0,0,0,0.0053571429,0,0.27142857,0.0017857143,0,0,0.0017857143,0.021428571,0,0.044642857,0.051785714,0,0,0.0089285714,0,0
757664-8,0.058519793,0,0,0,0,0,0.28743546,0,0,0,0,0,0,0.020654045,0.10671256,0,0,0,0,0
757664-9,0.065878378,0.0016891892,0,0,0,0.0067567568,0.24324324,0.0084459459,0,0.0016891892,0,0,0,0.023648649,0.1097973,0.0033783784,0,0,0,0.0016891892
757664-10,0.073943662,0.0017605634,0,0,0,0.0070422535,0.27992958,0,0,0.0017605634,0,0.031690141,0.01584507,0.029929577,0.054577465,0,0,0,0,0
757664-11,0.043551089,0.0016750419,0,0,0.0050251256,0,0.35343384,0,0.020100503,0.0033500838,0.010050251,0.0050251256,0,0.0016750419,0.028475712,0.011725293,0,0,0,0
757664-12,0.052631579,0.0022883295,0.0068649886,0.0068649886,0.018306636,0,0.15102975,0.020594966,0,0.018306636,0.020594966,0,0,0.070938215,0.027459954,0.050343249,0,0.013729977,0.004576659,0
757665-1,0.11551724,0,0,0.015517241,0.24137931,0,0,0,0,0,0,0.015517241,0.022413793,0.022413793,0.0068965517,0.022413793,0.013793103,0,0.0017241379,0
757665-2,0.11255411,0.0043290043,0,0,0.27272727,0.0043290043,0.0014430014,0,0,0,0,0,0,0,0.027417027,0.012987013,0.0086580087,0.018759019,0,0
757665-3,0.086538462,0,0,0,0.29567308,0,0,0.0048076923,0.0072115385,0,0.016826923,0,0,0,0,0.060096154,0.0024038462,0,0,0.021634615
757665-4,0.085148515,0.001980198,0,0.003960396,0.32079208,0,0,0,0,0,0,0.013861386,0,0,0.003960396,0.037623762,0.011881188,0,0,0.003960396
757665-5,0.098984772,0.012690355,0.0025380711,0,0.33248731,0,0,0,0,0,0,0,0,0.035532995,0,0.043147208,0,0,0,0
757665-6,0.057784912,0,0,0.0032102729,0.31300161,0.0016051364,0,0,0,0,0,0.0016051364,0,0,0.019261637,0.028892456,0.011235955,0,0.0016051364,0
757665-7,0.12831858,0,0.0029498525,0,0.31120944,0,0,0.0044247788,0.0029498525,0.0014749263,0.0029498525,0.0029498525,0.0088495575,0,0,0.005899705,0,0,0.0029498525,0.0073746313
757665-8,0.083333333,0,0.030864198,0.018518519,0.14814815,0,0,0.030864198,0,0,0.0030864198,0,0.033950617,0.040123457,0,0.10802469,0,0.0030864198,0,0
757665-9,0.14507772,0.015544041,0,0,0.20725389,0,0,0,0.020725389,0.015544041,0.046632124,0.041450777,0,0,0.0051813472,0,0.015544041,0.015544041,0,0
777525-1,0.096551724,0.35344828,0,0.0017241379,0.013793103,0,0.0017241379,0,0.012068966,0,0,0,0,0,0,0,0,0.0034482759,0,0.018965517
777525-2,0.049079755,0.29856851,0.020449898,0,0.0020449898,0,0.016359918,0,0.0061349693,0,0.044989775,0,0,0,0.010224949,0,0,0.040899796,0,0
777525-3,0.11642412,0.27650728,0.0062370062,0,0.020790021,0,0.0020790021,0,0,0,0,0.01039501,0,0,0.0062370062,0,0.0083160083,0.01039501,0,0.016632017
777525-4,0.10824742,0.30154639,0.012886598,0.0025773196,0,0,0,0,0,0,0.0077319588,0,0.030927835,0,0,0,0,0,0,0
777525-5,0.065277778,0.24722222,0,0.0027777778,0.020833333,0,0.018055556,0.0083333333,0.026388889,0,0.0069444444,0.011111111,0,0,0,0,0,0.019444444,0,0.019444444
777525-6,0.059149723,0.22550832,0,0,0.055452865,0,0,0.022181146,0,0.0092421442,0,0,0,0,0.01663586,0,0.0073937153,0.027726433,0,0
777525-7,0.093425606,0.30276817,0.0017301038,0.008650519,0.0034602076,0,0,0,0.01384083,0,0,0,0.0069204152,0.015570934,0,0,0,0,0,0.025951557
777525-8,0.092511013,0.29955947,0,0.0044052863,0,0,0.0088105727,0.0022026432,0.0066079295,0.0044052863,0.0044052863,0,0.015418502,0.015418502,0.0022026432,0.035242291,0,0,0,0
777525-9,0.079566004,0.33092224,0,0,0.012658228,0,0,0,0,0.0072332731,0.0072332731,0,0,0,0.0072332731,0.0054249548,0.023508137,0.018083183,0,0.0018083183
777525-10,0.11620295,0.31423895,0.021276596,0,0,0,0,0,0,0.0049099836,0.0098199673,0,0,0.0049099836,0.0016366612,0.0065466448,0,0.0081833061,0.0016366612,0
777525-11,0.06462585,0.31122449,0.0034013605,0,0,0,0,0.0051020408,0.035714286,0,0,0,0,0,0,0.0085034014,0,0.0085034014,0,0.010204082
777525-12,0.079497908,0.23570432,0,0.0027894003,0.016736402,0.0055788006,0,0.0013947001,0,0.0027894003,0,0,0,0.020920502,0.026499303,0.023709902,0,0,0,0.0055788006
777525-13,0.096311475,0.35655738,0,0,0,0,0,0,0.0020491803,0,0.0020491803,0,0,0,0,0,0.022540984,0,0,0.0020491803
777525-14,0.072268908,0.35294118,0.01512605,0,0.013445378,0,0,0,0.010084034,0,0,0,0,0,0,0.0067226891,0,0,0.011764706,0
777525-15,0.062992126,0.29606299,0.02519685,0,0.0078740157,0,0,0.0015748031,0,0,0.0078740157,0,0.0094488189,0,0,0,0,0.045669291,0.0062992126,0
777525-16,0.075098814,0.31818182,0.027667984,0,0.017786561,0,0.011857708,0,0,0,0.0019762846,0,0.0079051383,0.0079051383,0,0,0,0.0079051383,0,0.017786561
777525-17,0.057491289,0.3728223,0,0,0,0,0,0.0034843206,0.010452962,0,0.0069686411,0,0.0017421603,0,0,0.0017421603,0.0017421603,0,0,0
777525-18,0.069230769,0.23692308,0,0.013846154,0.016923077,0,0,0.0030769231,0,0.010769231,0,0.0030769231,0,0.015384615,0.04,0,0,0.0030769231,0,0.0061538462
777525-19,0.034115139,0.30916844,0,0,0,0,0,0,0,0,0,0.010660981,0,0,0.029850746,0,0,0,0,0
777525-20,0.060402685,0.22147651,0.0044742729,0,0.046979866,0,0,0.013422819,0,0,0,0.015659955,0.0067114094,0,0.033557047,0.022371365,0,0,0,0
777525-21,0.041745731,0.32258065,0.0075901328,0.0075901328,0.009487666,0,0.028462998,0,0,0,0.0037950664,0,0,0,0.013282732,0,0,0,0,0
777525-22,0.072213501,0.18524333,0,0.015698587,0.0062794349,0,0.0062794349,0,0.03610675,0,0,0,0.021978022,0,0.03610675,0.025117739,0.0015698587,0.042386185,0,0
