ID,Date stamp,Date,0,1,2,3,4,5,6,7,8,9
802220-16,7,1/1/21,0,0.21116139,0.07239819,0.010558069,0.015082956,0.022624434,0,0.085972851,0,0.030165913
802220-17,7,1/1/21,0,0.23646724,0.017094017,0.01994302,0,0,0,0.18233618,0.048433048,0.045584046
802221-1,7,1/1/21,0.18079096,0.14877589,0.001883239,0,0.015065913,0,0.020715631,0.11864407,0.024482109,0.011299435
802221-2,7,1/1/21,0.31739962,0.061185468,0,0,0.015296367,0,0,0.086042065,0.049713193,0
802221-3,7,1/1/21,0.29679595,0.069139966,0.006745363,0,0.028667791,0,0,0.084317032,0.02529511,0.003372681
802221-4,7,1/1/21,0.37333333,0.035,0.011666667,0,0,0,0,0.04,0.083333333,0
802221-5,7,1/1/21,0.356,0.006,0.008,0,0.008,0,0.002,0.048,0.072,0.02
802221-6,7,1/1/21,0.27924528,0.043396226,0,0,0,0,0.018867925,0.098113208,0.045283019,0.016981132
802221-7,7,1/1/21,0.23758865,0.031914894,0.017730496,0,0.00177305,0.017730496,0,0.076241135,0.11879433,0.010638298
802221-8,7,1/1/21,0.21705426,0.12868217,0.00620155,0,0.017054264,0,0.007751938,0.063565891,0.052713178,0.009302326
802221-9,7,1/1/21,0.34192037,0.074941452,0.021077283,0,0.004683841,0,0.007025761,0.037470726,0.004683841,0
802221-10,7,1/1/21,0.28073394,0.047706422,0.018348624,0,0,0,0,0.053211009,0.056880734,0.022018349
802221-11,7,1/1/21,0.34527687,0.061889251,0.021172638,0,0,0,0,0.066775244,0,0.01465798
802221-12,7,1/1/21,0.30028736,0.081896552,0.040229885,0,0.002873563,0.002873563,0.001436782,0.04454023,0,0.025862069
802221-13,7,1/1/21,0.33719008,0.080991736,0.031404959,0,0.009917355,0,0,0.004958678,0.023140496,0.029752066
802221-14,7,1/1/21,0.16167665,0.11776447,0.03992016,0,0.01996008,0,0,0.089820359,0.065868263,0.003992016
802221-15,7,1/1/21,0.1814059,0.18820862,0,0,0.031746032,0,0,0.081632653,0.022675737,0.011337868
802222-1,7,1/1/21,0.02027027,0.33783784,0.029279279,0.002252252,0,0.004504505,0,0.096846847,0,0.022522523
802222-2,7,1/1/21,0.040998217,0.24242424,0.07486631,0.010695187,0.012477718,0.040998217,0,0.081996435,0.017825312,0.001782531
802222-3,7,1/1/21,0.024590164,0.26639344,0.071721311,0,0.018442623,0,0,0.12090164,0.032786885,0
802222-4,7,1/1/21,0,0.25469729,0.048016701,0,0.014613779,0.006263048,0,0.13361169,0.033402923,0.002087683
802222-5,7,1/1/21,0.008064516,0.3125,0.050403226,0,0.002016129,0,0,0.11290323,0,0
802222-6,7,1/1/21,0.001915709,0.2605364,0.061302682,0,0.013409962,0.005747126,0,0.074712644,0,0
802222-7,7,1/1/21,0.013435701,0.3109405,0.001919386,0,0,0.001919386,0,0.086372361,0,0.007677543
802222-8,7,1/1/21,0.023372287,0.2654424,0.021702838,0,0,0,0,0.10183639,0.023372287,0
802222-9,7,1/1/21,0.011472275,0.28298279,0.072657744,0.015296367,0,0,0.001912046,0.07456979,0.001912046,0.011472275
802222-10,7,1/1/21,0,0.25806452,0.41935484,0,0,0,0,0,0,0
802222-11,7,1/1/21,0.017077799,0.28652751,0.087286528,0,0,0,0,0.079696395,0.017077799,0
802222-12,7,1/1/21,0.025044723,0.28801431,0.005366726,0.001788909,0.01431127,0.005366726,0,0.16815742,0,0
802222-13,7,1/1/21,0.006908463,0.27115717,0.010362694,0.005181347,0.005181347,0.010362694,0,0.11571675,0.063903282,0.006908463
852369-1,8,7/1/21,0,0.047817048,0.03950104,0,0.089397089,0.093555094,0,0.12474012,0.002079002,0.051975052
852369-2,8,7/1/21,0,0.030360531,0.064516129,0,0.11764706,0.024667932,0.0056926,0.19354839,0,0.045540797
852369-3,8,7/1/21,0,0.01039501,0.024948025,0.022869023,0.25363825,0,0.070686071,0.062370062,0,0.035343035
852369-4,8,7/1/21,0.00204499,0.055214724,0.020449898,0.12269939,0.23312883,0,0.018404908,0.028629857,0,0.00204499
852369-5,8,7/1/21,0.016728625,0.00929368,0.10223048,0.033457249,0.20446097,0,0.066914498,0.065055762,0,0.001858736
852369-6,8,7/1/21,0,0.013937282,0.033101045,0.012195122,0.19337979,0.024390244,0.047038328,0.1271777,0,0
852369-7,8,7/1/21,0,0.052141527,0.083798883,0,0.18249534,0.013035382,0.03538175,0.10614525,0,0.013035382
852369-8,8,7/1/21,0.017021277,0.010638298,0,0.006382979,0.20638298,0,0.042553191,0.14893617,0,0
852369-9,8,7/1/21,0.009633911,0,0.003853565,0.040462428,0.18304432,0.007707129,0.080924855,0.086705202,0,0
852369-10,8,7/1/21,0,0.01659751,0.012448133,0.002074689,0.23858921,0,0.11410788,0.097510373,0,0.002074689
852369-11,8,7/1/21,0,0.007952286,0.005964215,0,0.21471173,0.003976143,0.001988072,0.13121272,0,0.099403579
852369-12,8,7/1/21,0.015904573,0.02584493,0.021868787,0,0.28827038,0,0.041749503,0.043737575,0,0.047713718
852369-13,8,7/1/21,0,0.022222222,0.01010101,0.01010101,0.21010101,0.004040404,0,0.14545455,0.008080808,0.050505051
852369-14,8,7/1/21,0.012477718,0.019607843,0.019607843,0.010695187,0.22816399,0,0.042780749,0.12121212,0,0.035650624
852370-1,8,7/1/21,0.005263158,0.024561404,0.021052632,0,0,0,0,0.14912281,0.021052632,0.29122807
852370-2,8,7/1/21,0.00729927,0.00243309,0,0,0,0.01459854,0.00973236,0.10948905,0,0.31143552
852370-3,8,7/1/21,0,0.021276596,0.13617021,0,0,0.042553191,0.004255319,0.09787234,0,0.25531915
852370-4,8,7/1/21,0,0.02917342,0.048622366,0.004862237,0,0.024311183,0.061588331,0.068071313,0,0.23176661
852370-5,8,7/1/21,0.01937046,0.004842615,0.043583535,0,0,0,0.016949153,0.0968523,0.002421308,0.30750605
852370-6,8,7/1/21,0,0,0.03271028,0.011682243,0.002336449,0,0.028037383,0.12850467,0.014018692,0.32476636
852370-7,8,7/1/21,0.02124431,0,0.062215478,0,0.016691958,0,0,0.16084977,0,0.25189681
852370-8,8,7/1/21,0.040441176,0.005514706,0.033088235,0,0.022058824,0.020220588,0.001838235,0.12316176,0.005514706,0.25919118
852370-9,8,7/1/21,0,0.042372881,0,0,0,0.010169492,0,0.11186441,0.023728814,0.33389831
852370-10,8,7/1/21,0,0.015418502,0.011013216,0,0.015418502,0,0.037444934,0.1277533,0,0.27092511
852370-11,8,7/1/21,0,0,0.04029304,0,0.029304029,0.016483516,0.007326007,0.10805861,0.009157509,0.3003663
852370-12,8,7/1/21,0,0,0.021881838,0,0,0.030634573,0.013129103,0.18818381,0,0.297593
852370-13,8,7/1/21,0,0,0.031397174,0.01255887,0.018838305,0.042386185,0.003139717,0.11459969,0,0.30926217
852370-14,8,7/1/21,0.002415459,0,0.016908213,0,0,0,0,0.15700483,0.024154589,0.32850242
852370-15,8,7/1/21,0,0,0,0,0.011210762,0.002242153,0.006726457,0.18161435,0.011210762,0.25336323
852371-1,8,7/1/21,0.015517241,0.017241379,0.17068966,0,0,0.024137931,0,0.10172414,0.16034483,0.05
852371-2,8,7/1/21,0,0,0.17196262,0.028037383,0,0.014953271,0,0.11028037,0.16261682,0.020560748
852371-3,8,7/1/21,0.013582343,0.033955857,0.21901528,0,0.015280136,0,0.008488964,0.1426146,0.05942275,0
852371-4,8,7/1/21,0.005780347,0,0.28709056,0,0.021194605,0.01734104,0,0.078998073,0.04238921,0.013487476
852371-5,8,7/1/21,0.017730496,0.023049645,0.26950355,0,0,0.005319149,0,0.090425532,0.088652482,0.033687943
852371-6,8,7/1/21,0.012158055,0.021276596,0.37993921,0,0,0,0.003039514,0.066869301,0.015197568,0.001519757
852371-7,8,7/1/21,0.040567951,0.022312373,0.27586207,0.018255578,0,0,0,0.12170385,0.014198783,0.006085193
852371-8,8,7/1/21,0.038617886,0,0.27235772,0,0,0.024390244,0,0.06300813,0.032520325,0
852371-9,8,7/1/21,0,0,0.1835206,0.033707865,0.016853933,0,0.001872659,0.14606742,0.052434457,0
852371-10,8,7/1/21,0,0.006734007,0.26767677,0,0.018518519,0.021885522,0,0.095959596,0.04040404,0.01010101
852371-11,8,7/1/21,0.020533881,0.006160164,0.29568789,0,0,0.022587269,0.016427105,0.12320329,0,0.002053388
852371-12,8,7/1/21,0,0,0.24205749,0,0,0.007564297,0.004538578,0.11497731,0.037821483,0.016641452
852371-13,8,7/1/21,0.016701461,0.010438413,0.25678497,0,0.012526096,0,0,0.10647182,0.029227557,0.002087683
852371-14,8,7/1/21,0,0.043560606,0.18371212,0,0,0,0.001893939,0.1344697,0.037878788,0.039772727
852371-15,8,7/1/21,0.024444444,0,0.20444444,0.02,0,0.015555556,0,0.10888889,0.066666667,0.042222222
852371-16,8,7/1/21,0,0.009280743,0.19953596,0,0.013921114,0,0,0.20185615,0.092807425,0
852372-1,8,7/1/21,0.26185567,0.032989691,0.12989691,0.022680412,0.020618557,0,0,0.06185567,0.032989691,0.002061856
852372-2,8,7/1/21,0.30876494,0.011952191,0.071713147,0,0.017928287,0,0,0.083665339,0.041832669,0.039840637
852372-3,8,7/1/21,0.27166276,0.039812646,0.009367682,0.004683841,0,0,0.00234192,0.13348946,0.079625293,0.06557377
852372-4,8,7/1/21,0.25482625,0,0.16409266,0,0.001930502,0.00965251,0,0.1003861,0.00965251,0
852372-5,8,7/1/21,0.21414141,0.014141414,0.13131313,0.006060606,0.036363636,0,0.002020202,0.11717172,0.014141414,0.016161616
852372-6,8,7/1/21,0.17924528,0.009433962,0.1,0,0,0.001886793,0.035849057,0.12264151,0.020754717,0
852372-7,8,7/1/21,0.28421053,0,0.14035088,0.014035088,0,0,0,0.089473684,0.015789474,0
852372-8,8,7/1/21,0.29479769,0.015414258,0.11560694,0.023121387,0,0,0,0.077071291,0.015414258,0.009633911
852372-9,8,7/1/21,0.23409091,0.025,0.061363636,0.009090909,0.002272727,0,0,0.090909091,0,0.086363636
852372-10,8,7/1/21,0.335,0,0.08,0,0,0,0,0.066666667,0.035,0.041666667
852372-11,8,7/1/21,0.32712215,0.00621118,0.028985507,0.002070393,0,0,0,0.10766046,0.10144928,0
852372-12,8,7/1/21,0.39928058,0.007194245,0.043165468,0.005395684,0,0,0,0.070143885,0,0.012589928
852372-13,8,7/1/21,0.35496183,0,0.047709924,0,0,0,0.013358779,0.080152672,0.019083969,0.02480916
852372-14,8,7/1/21,0.3582343,0,0.05942275,0,0.010186757,0.001697793,0,0.10016978,0.025466893,0
852372-15,8,7/1/21,0.31978799,0.022968198,0.070671378,0,0,0.012367491,0,0.083038869,0,0.010600707
852372-16,8,7/1/21,0.22830189,0,0.039622642,0.013207547,0.039622642,0,0.00754717,0.071698113,0.083018868,0.094339623
852372-17,8,7/1/21,0.34349593,0.018292683,0.024390244,0,0.040650407,0.00203252,0.006097561,0.077235772,0.054878049,0.010162602
852372-18,8,7/1/21,0.25368732,0,0.064896755,0,0.01179941,0.002949853,0,0.12094395,0,0.044247788
852373-1,8,7/1/21,0.07641196,0,0.024916944,0,0.00166113,0.048172757,0.026578073,0.084717608,0.15282392,0.056478405
852373-2,8,7/1/21,0.036511156,0,0,0,0.002028398,0,0,0.097363083,0.050709939,0.22109533
852373-3,8,7/1/21,0.042553191,0,0,0,0,0,0,0.10638298,0,0.23404255
852373-4,8,7/1/21,0.001481482,0.001481482,0,0.005925926,0,0.013333333,0.001481482,0.048888889,0,0.28740741
852373-5,8,7/1/21,0,0,0,0.013035382,0,0,0.04283054,0.087523277,0.022346369,0.24767225
852373-6,8,7/1/21,0,0,0,0,0,0,0.001730104,0.089965398,0.017301038,0.28373702
852373-7,8,7/1/21,0,0,0,0,0,0,0,0.096907216,0.035051546,0.30515464
852373-8,8,7/1/21,0.005882353,0,0.01372549,0,0.023529412,0,0,0.064705882,0,0.29803922
852373-9,8,7/1/21,0,0.001926782,0,0.005780347,0,0,0.001926782,0.075144509,0.005780347,0.36608863
852373-10,8,7/1/21,0,0.005338078,0,0.016014235,0.037366548,0,0,0.074733096,0.023131673,0.26512456
852373-11,8,7/1/21,0,0,0.001623377,0,0.011363636,0,0,0.069805195,0.019480519,0.32142857
852373-12,8,7/1/21,0.006722689,0,0,0,0.01512605,0.001680672,0.016806723,0.082352941,0,0.31764706
852373-13,8,7/1/21,0.00173913,0,0,0,0,0.012173913,0.00173913,0.12173913,0.036521739,0.26434783
852373-14,8,7/1/21,0.034351145,0,0.011450382,0,0,0.040076336,0,0.064885496,0,0.2480916
852373-15,8,7/1/21,0.004424779,0,0,0.008849558,0,0,0.013274336,0.10840708,0.019911504,0.28318584
